,id,text,label,text_final
280,281,"['انهي', 'الموشر', 'جلسه', 'الثلاثاء', 'انخفاض', 'وسط', 'احجام', 'تداول', 'بلغت', 'قيمتها', 'اغلاق', 'سلبي', 'اسفل', 'المقاومه', 'ولذلك', 'نرجح', 'يستمر', 'التصحيح', 'ونختبر', 'الدعوم', 'الايجابيه', 'تجاوز', 'المقاومه', 'هدفنا']",0,"['انه', 'موشر', 'جلس', 'ثلاثاء', 'انخفاض', 'وسط', 'احجام', 'تداول', 'بلغ', 'قيم', 'اغلاق', 'سلب', 'اسفل', 'مقاومه', 'لذل', 'نرجح', 'يستمر', 'تصحيح', 'نختبر', 'دعوم', 'ايجابيه', 'تجاوز', 'مقاومه', 'هدف']"
281,282,"['اسباب', 'نزول', 'براي', 'ادراج', 'شركه', 'ارامكو', 'وجود', 'معلومات', 'كافيه', 'الادراج', 'اسواق', 'المال', 'عالميا', 'توتر', 'اذا', 'الامور', 'واضحه', 'سنعرف', 'اكثر', 'موضوع', 'الادراج', 'شركه', 'ارامكو', 'العملاقه', 'سترفع', 'رايه', 'الملكه', 'عاليا', 'عالميا', 'وقت', 'الادراج', 'باذن', 'اله']",0,"['اسباب', 'نزول', 'برا', 'ادراج', 'شرك', 'ارام', 'جود', 'معلوم', 'كاف', 'ادراج', 'اسواق', 'مال', 'عالم', 'توتر', 'اذا', 'امور', 'واضح', 'سنعرف', 'اكثر', 'موضوع', 'ادراج', 'شرك', 'ارام', 'عملاقه', 'سترفع', 'را', 'ملكه', 'عال', 'عالم', 'وقت', 'ادراج', 'باذ', 'اله']"
282,283,"['ارتفاع', 'سهم', 'لاكثر']",1,"['ارتفاع', 'سهم', 'اكثر']"
283,284,"['اغلق', 'بسيوله']",0,"['اغلق', 'سيول']"
284,285,"['اغلق', 'بسيوله']",0,"['اغلق', 'سيول']"
285,286,"['اغلق', 'بسيوله', 'مليارات']",0,"['اغلق', 'سيول', 'مليار']"
286,287,"['اغلق', 'بسيوله']",0,"['اغلق', 'سيول']"
287,288,"['اغلق', 'بسيوله']",0,"['اغلق', 'سيول']"
288,289,"['اغلق', 'سهم', 'الراجحي', 'تداولات', 'بانخفاض', 'السهم', 'الاكثر', 'ضغطا', 'الموشر', 'العام', 'اغلق', 'السهم', 'الاعلى', 'صافي', 'سيوله', 'السوق']",0,"['اغلق', 'سهم', 'راجح', 'تداول', 'انخفاض', 'سهم', 'اكثر', 'ضغط', 'موشر', 'عام', 'اغلق', 'سهم', 'اعلى', 'صاف', 'سيول', 'سوق']"
289,290,"['اغلقت', 'تداولات', 'ارتفاع', 'بلغت', 'نسبته', 'الموشر', 'العام', 'باغلاقه', 'مستوى', 'بلغ', 'اجمالي', 'السيوله', 'نتج', 'لحظات', 'التداول', 'صافي', 'سيوله']",1,"['اغلق', 'تداول', 'ارتفاع', 'بلغ', 'نسب', 'موشر', 'عام', 'اغلاق', 'مستوى', 'بلغ', 'اجمال', 'سيوله', 'نتج', 'لحظ', 'تداول', 'صاف', 'سيول']"
290,291,"['اغلقت', 'تداولات', 'انخفاض', 'بلغت', 'نسبته', 'الموشر', 'العام', 'باغلاقه', 'مستوى', 'بلغ', 'اجمالي', 'السيوله', 'نتج', 'لحظات', 'التداول', 'صافي', 'سيوله']",0,"['اغلق', 'تداول', 'انخفاض', 'بلغ', 'نسب', 'موشر', 'عام', 'اغلاق', 'مستوى', 'بلغ', 'اجمال', 'سيوله', 'نتج', 'لحظ', 'تداول', 'صاف', 'سيول']"
291,292,"['اغلقت', 'تداولات', 'انخفاض', 'بلغت', 'نسبته', 'الموشر', 'العام', 'باغلاقه', 'مستوى', 'بلغ', 'اجمالي', 'السيوله', 'نتج', 'لحظات', 'التداول', 'صافي', 'سيوله']",0,"['اغلق', 'تداول', 'انخفاض', 'بلغ', 'نسب', 'موشر', 'عام', 'اغلاق', 'مستوى', 'بلغ', 'اجمال', 'سيوله', 'نتج', 'لحظ', 'تداول', 'صاف', 'سيول']"
292,293,"['اغلقت', 'تداولات', 'انخفاض', 'بلغت', 'نسبته', 'الموشر', 'العام', 'باغلاقه', 'مستوى', 'بلغ', 'اجمالي', 'السيوله', 'نتج', 'لحظات', 'التداول', 'صافي', 'سيوله']",0,"['اغلق', 'تداول', 'انخفاض', 'بلغ', 'نسب', 'موشر', 'عام', 'اغلاق', 'مستوى', 'بلغ', 'اجمال', 'سيوله', 'نتج', 'لحظ', 'تداول', 'صاف', 'سيول']"
293,294,"['اغلقت', 'تداولات', 'انخفاض', 'بلغت', 'نسبته', 'الموشر', 'العام', 'باغلاقه', 'مستوى', 'بلغ', 'اجمالي', 'السيوله', 'نتج', 'لحظات', 'التداول', 'صافي', 'سيوله']",0,"['اغلق', 'تداول', 'انخفاض', 'بلغ', 'نسب', 'موشر', 'عام', 'اغلاق', 'مستوى', 'بلغ', 'اجمال', 'سيوله', 'نتج', 'لحظ', 'تداول', 'صاف', 'سيول']"
294,295,"['اغلقت', 'تداولات', 'انخفاض', 'بلغت', 'نسبته', 'الموشر', 'العام', 'باغلاقه', 'مستوى', 'بلغ', 'اجمالي', 'السيوله', 'نتج', 'لحظات', 'التداول', 'صافي', 'سيوله']",0,"['اغلق', 'تداول', 'انخفاض', 'بلغ', 'نسب', 'موشر', 'عام', 'اغلاق', 'مستوى', 'بلغ', 'اجمال', 'سيوله', 'نتج', 'لحظ', 'تداول', 'صاف', 'سيول']"
295,296,"['ارتفاع', 'سهم', 'لاكثر', 'من', 'عند', 'ريال']",1,"['ارتفاع', 'سهم', 'اكثر', 'من', 'عند', 'ريال']"
296,297,"['اغلقت', 'تداولات', 'انخفاض', 'بلغت', 'نسبته', 'الموشر', 'العام', 'باغلاقه', 'مستوى', 'بلغ', 'اجمالي', 'السيوله', 'نتج', 'لحظات', 'التداول', 'صافي', 'سيوله']",0,"['اغلق', 'تداول', 'انخفاض', 'بلغ', 'نسب', 'موشر', 'عام', 'اغلاق', 'مستوى', 'بلغ', 'اجمال', 'سيوله', 'نتج', 'لحظ', 'تداول', 'صاف', 'سيول']"
297,298,"['انهى', 'موشر', 'تداولات', 'الاسبوع', 'ارتفاع', 'يعادل', 'مغلقا', 'وذلك', 'مقارنه', 'باغلاق', 'الاسبوع']",1,"['انهى', 'موشر', 'تداول', 'اسبوع', 'ارتفاع', 'يعادل', 'مغلق', 'وذل', 'مقار', 'اغلاق', 'اسبوع']"
298,299,"['اغلق', 'نقطه', 'عند', 'نقطه', 'بسيوله', 'مليارات', 'ريال']",0,"['اغلق', 'نقط', 'عند', 'نقط', 'سيول', 'مليار', 'ريال']"
299,300,"['انهى', 'موشر', 'جلسه', 'تراجع', 'م', 'ا', 'ادنى', 'اغلاق', 'اي', 'وسط', 'تداولات', 'قليله', 'مقارنه', 'بالجلسات', 'الماضيه', 'بلغت', 'قيمتها']",0,"['انهى', 'موشر', 'جلس', 'تراجع', 'ا', 'ادنى', 'اغلاق', 'اي', 'وسط', 'تداول', 'قليل', 'مقار', 'جلس', 'ماضيه', 'بلغ', 'قيم']"
300,301,"['اكتاب', 'ارامكو', 'سيكون', 'داعم', 'لسوق', 'السعودي', 'وسيطال', 'تاثيره', 'الايجابي', 'اغلب', 'قطاعات', 'السوق', 'واهم', 'تاثيراته', 'استقرار', 'الموش', 'ر', 'وجلب', 'السيوله']",1,"['اكتاب', 'ارام', 'سيكو', 'داعم', 'لسوق', 'سعود', 'سيطال', 'تاثير', 'ايجاب', 'اغلب', 'قطاع', 'سوق', 'واهم', 'تاثير', 'استقرار', 'موش', 'ر', 'جلب', 'سيوله']"
301,302,"['باعتقادي', 'حدث', 'صعود', 'مفاجا', 'لسهم', 'شراء', 'المضارب', 'او', 'المستثمر', 'كحركه', 'استباقيه', 'لخبر', 'لا', 'يعرفه', 'الا', 'القليل', 'ترى', 'يتم', 'الغاء', 'الاندماج', 'اغلاق', 'السهم', 'باقل']",1,"['اعتقاد', 'حدث', 'صعود', 'مفاج', 'لسهم', 'شراء', 'مضارب', 'مستثمر', 'كحر', 'استباق', 'لخبر', 'لا', 'يعرف', 'الا', 'قليل', 'ترى', 'يتم', 'غاء', 'اندماج', 'اغلاق', 'سهم', 'اقل']"
302,303,"['بسيوله', 'ينهي', 'اخر', 'تداولات', 'الاسبوع', 'انخفاض', 'وي', 'ادنى', 'اغلاق', 'اشهر', 'ونصف', 'نمو', 'يتراجع']",0,"['سيول', 'ينه', 'اخر', 'تداول', 'اسبوع', 'انخفاض', 'وي', 'ادنى', 'اغلاق', 'اشهر', 'نصف', 'نمو', 'يتراجع']"
303,304,"['تاسي', 'مهم']",0,"['تاس', 'مهم']"
304,305,"['تاسي', 'يفقد', 'وكما', 'نوهت', 'لحظه', 'الخروج', 'المناسبه', 'انوه', 'لحظه', 'الدخول', 'المناسبه', 'مناطق', 'جيده', 'لشراء']",0,"['تاس', 'يفقد', 'وكم', 'نوه', 'لحظ', 'خروج', 'مناسبه', 'انو', 'لحظ', 'دخول', 'مناسبه', 'مناطق', 'جيد', 'شراء']"
305,306,"['تحديث', 'لسهم', 'صعد', 'قرب', 'نزول', 'الموشر', 'جلسه', 'واليوم', 'نصح', 'بالمتابعه', 'لتحديث', 'السوق', 'عطاءات', 'جيده', 'كيفيه', 'الاختيار', 'وترتيب', 'القطاعات']",1,"['تحديث', 'لسهم', 'صعد', 'قرب', 'نزول', 'موشر', 'جلس', 'يوم', 'نصح', 'متابعه', 'تحديث', 'سوق', 'عطاء', 'جيد', 'كيف', 'اختيار', 'ترتيب', 'قطاع']"
306,307,"['تداول', 'الاحد', 'اتوقع', 'يفتح', 'السوق', 'تصدر', 'اسهمنا', 'قايمه', 'الاكثر', 'ارتفاعا', 'وكما', 'لاحظتم', 'السوق', 'احمر', 'ميات', 'واسهمنا', 'اخضر', 'ومايهزك', 'ريح', 'ياجبل']",1,"['تداول', 'احد', 'اتوقع', 'يفتح', 'سوق', 'تصدر', 'اسهم', 'قايم', 'اكثر', 'ارتفاع', 'وكم', 'احظتم', 'سوق', 'احمر', 'ميا', 'واس', 'اخضر', 'مايهز', 'ريح', 'ياجبل']"
307,308,"['تداولات', 'ارتفاع', 'قرابه', 'اما', 'فيتداول', 'مستوى', 'خسره', 'امس']",1,"['تداول', 'ارتفاع', 'قراب', 'اما', 'يتداول', 'مستوى', 'خسر', 'امس']"
308,309,"['تصحيح', 'تصحيح', 'طبيعي', 'نتوقع', 'السوق', 'قاع', 'اعلي', 'قاع', 'سابق', 'لحظيا', 'ليعوده', 'موجه', 'صعود', 'جديده', 'التزم', 'بخطتك', 'تفزع']",0,"['تصحيح', 'تصحيح', 'طبيع', 'نتوقع', 'سوق', 'قاع', 'اعل', 'قاع', 'سابق', 'لحظ', 'يعود', 'موج', 'صعود', 'جديد', 'تزم', 'بخط', 'تفزع']"
309,310,"['تصدر', 'سهم', 'ارتفاعات', 'القصوى', 'وصعد', 'سهم', 'ب', 'الزراعه', 'الجيده', 'لاسهم', 'تجني', 'ارباح', 'كثيره', 'ب']",1,"['تصدر', 'سهم', 'ارتفاع', 'قصوى', 'صعد', 'سهم', 'ب', 'زراعه', 'جيده', 'لاس', 'تجن', 'ارباح', 'كثير', 'ب']"
310,311,"['تصدر', 'سهما', 'السعودي', 'الحسن', 'قايمه', 'الاسهم', 'المرتفعه', 'ب', 'التوالي', 'و', 'ت', 'اسهم', 'شركات', 'الاسمنت', 'ارتفاعات', 'بنسب', 'متفاوته', 'تصدرها', 'سهم', 'اسمنت', 'تبوك']",1,"['تصدر', 'سهم', 'سعود', 'حسن', 'قايم', 'اسهم', 'مرتفعه', 'ب', 'توال', 'اسهم', 'شرك', 'اسم', 'ارتفاع', 'نسب', 'متفا', 'تصدر', 'سهم', 'اسمن', 'تبو']"
311,312,"['تصريحات', 'صندوق', 'النقد', 'الدولي', 'امس', 'ضغطت', 'السوق', 'متخوف', 'موضوع', 'ادراج', 'ارامكو', 'توفير', 'سيوله', 'لادراج', 'التركيز', 'الشركات', 'القياديه', 'المكرات', 'المنخفضه', 'نمو', 'الارباح', 'الجيد']",0,"['تصريح', 'صندوق', 'نقد', 'دول', 'امس', 'ضغط', 'سوق', 'متخوف', 'موضوع', 'ادراج', 'ارام', 'توفير', 'سيول', 'ادراج', 'تركيز', 'شرك', 'قياديه', 'مكر', 'منخفضه', 'نمو', 'ارباح', 'جيد']"
312,313,"['تهامه', 'يسير', 'صاعد', 'محاولا', 'تعويض', 'خسايره', 'السابقه', 'ارباحه', 'ويظل', 'الاترفاع', 'داخل', 'نطاق', 'قناه', 'سعريه', 'هابطه', 'الدعم', 'ومستوى', 'المقاومه']",1,"['تهام', 'يسير', 'صاعد', 'محاول', 'تعويض', 'خساير', 'سابقه', 'ارباح', 'يظل', 'اترفاع', 'داخل', 'نطاق', 'قنا', 'سعر', 'هابط', 'دعم', 'مستوى', 'مقاومه']"
313,314,"['جمعيه', 'توافق', 'تخفيض', 'راس', 'مال', 'الشركه', 'ونسبه', 'التخفيض', 'توضح', 'تعليق', 'سهم', 'ليومين', 'عمل', 'وسيفتح', 'سعر']",0,"['جمع', 'توافق', 'تخفيض', 'راس', 'مال', 'شركه', 'نسب', 'تخفيض', 'توضح', 'تعليق', 'سهم', 'ليوم', 'عمل', 'سيفتح', 'سعر']"
314,315,"['جمعيه', 'شركه', 'توافق', 'تخفيض', 'راس', 'المال', 'التخفيض', 'وسيتم', 'تعليق', 'السهم', 'يومين', 'عمل', 'سيعود', 'لتداول', 'الاثنين', 'والسهم', 'سيفتح', 'سعر']",0,"['جمع', 'شرك', 'توافق', 'تخفيض', 'راس', 'مال', 'تخفيض', 'سيتم', 'تعليق', 'سهم', 'يوم', 'عمل', 'سيعود', 'تداول', 'اثن', 'والس', 'سيفتح', 'سعر']"
315,316,"['حلواني', 'لازلت', 'اشد', 'فرص', 'السوق', 'سهم', 'امن', 'مضاربيا', 'وارتداداته', 'تعطي', 'المهم', 'اغلاقه', 'لتاكيد', 'الانطلاق', 'تحياتي']",1,"['حلو', 'لازل', 'اشد', 'فرص', 'سوق', 'سهم', 'امن', 'مضارب', 'وارتداد', 'تعط', 'مهم', 'اغلاق', 'تاكيد', 'انطلاق', 'تح']"
316,317,"['حلواني', 'مل', 'ارتداداته', 'قويه', 'المهم', 'اغىاقه']",1,"['حلو', 'مل', 'ارتداد', 'قو', 'مهم', 'اغىاق']"
317,318,"['حلواني', 'فرص', 'السوق', 'لشراء']",1,"['حلو', 'فرص', 'سوق', 'شراء']"
318,319,"['السهم', 'حاليا', 'يتداول', 'عند', 'وهي', 'منطقه', 'دعم', 'مركبه', 'الثبات', 'هنا', 'اشاره', 'اولى', 'على', 'الارتداد', 'تجاوز', 'سيكون', 'الوقف', 'القاع', 'الحالي', 'لمراقبه']",1,"['سهم', 'حال', 'يتداول', 'عند', 'وه', 'منطق', 'دعم', 'مركب', 'الثب', 'هنا', 'اشار', 'اولى', 'على', 'ارتداد', 'تجاوز', 'سيكو', 'وقف', 'قاع', 'حال', 'مراقب']"
319,320,"['سهم', 'دله', 'يغلق', 'وله', 'الحمد', 'مهم', 'الاغلاق', 'الترند', 'الازرق']",1,"['سهم', 'دله', 'يغلق', 'وله', 'حمد', 'مهم', 'اغلاق', 'ترند', 'ازرق']"
320,321,"['سوق', 'الاسهم', 'السعوديه', 'يميل', 'الى', 'الارتفاع', 'وهناك', 'بوادر', 'ارتداد', 'والمستوى', 'المستهدف', 'الموشر']",1,"['سوق', 'اسهم', 'سعوديه', 'يميل', 'الى', 'ارتفاع', 'وهن', 'وادر', 'ارتداد', 'مستوى', 'مستهدف', 'موشر']"
321,322,"['موشر', 'فنيا', 'وصل', 'مناطق', 'ارتداد', 'فعليا', 'مناطق', 'شراء', 'وتحقيق', 'ارباح', 'متازه', 'الهبوط', 'الاخير', 'سبه', 'خوف', 'تصريحات', 'الاخيره', 'ايران', 'وكذلك', 'مشكلته', 'الصين', 'و', 'الاسعار', 'ولحديث', 'بقيه', 'اله']",0,"['موشر', 'فن', 'وصل', 'مناطق', 'ارتداد', 'فعل', 'مناطق', 'شراء', 'تحقيق', 'ارباح', 'متاز', 'هبوط', 'اخير', 'سبه', 'خوف', 'تصريح', 'اخيره', 'ايرا', 'كذل', 'مشكل', 'صين', 'اسعار', 'حديث', 'بق', 'اله']"
322,323,"['موشر', 'سوق', 'يغلق', 'مرتفعا', 'مستوى']",1,"['موشر', 'سوق', 'يغلق', 'مرتفع', 'مستوى']"
323,324,"['موشر', 'سوق', 'يغلق', 'منخفضا', 'مستوى']",0,"['موشر', 'سوق', 'يغلق', 'منخفض', 'مستوى']"
324,325,"['يزال', 'صافي', 'السيوله', 'السوق', 'بالموجب', 'انخفاض', 'الموشر', 'العام', 'الحظات', 'نرى', 'سهم', 'الاهلي', 'وسهم', 'سابك', 'والاتصالات', 'والبلاد', 'الاكثر', 'دعما', 'لصافي', 'السيوله']",0,"['يزال', 'صاف', 'سيوله', 'سوق', 'موجب', 'انخفاض', 'موشر', 'عام', 'الحظ', 'نرى', 'سهم', 'اهل', 'سهم', 'ساب', 'اتصال', 'لاد', 'اكثر', 'دعم', 'لصاف', 'سيوله']"
325,326,"['اسمنت', 'ينبع', 'يسير', 'بشكل', 'صاعد', 'بقوه', 'مع', 'تعزيز', 'المكاسب', 'يوميا', 'وتحقيق', 'ارباح', 'اليوم', 'مخترقا', 'المقاومه', 'ال']",1,"['اسمن', 'ينبع', 'يسير', 'شكل', 'صاعد', 'بقو', 'مع', 'تعزيز', 'مكاسب', 'يوم', 'تحقيق', 'ارباح', 'يوم', 'مخترق', 'مقاومه']"
326,327,"['مبروك', 'حلواني', 'ارتفاع', 'رايع', 'وفالنا', 'ال', 'باذن', 'اله', 'تعالى']",1,"['مبر', 'حلو', 'ارتفاع', 'رايع', 'فال', 'باذ', 'اله', 'تعالى']"
327,328,"['الخضري', 'سقوط', 'حر', 'اليوم', 'مع', 'زياده', 'الضغط', 'السلبي', 'وخسارته', 'قويه', 'بنسبه', 'ويزيد', 'من', 'سلبيته', 'بعد', 'كسر', 'الدعم', 'عند']",1,"['خضر', 'سقوط', 'حر', 'يوم', 'مع', 'زياد', 'ضغط', 'سلب', 'خسار', 'قو', 'نسب', 'يزيد', 'من', 'سلب', 'بعد', 'كسر', 'دعم', 'عند']"
328,329,"['مقاومه', 'لا', 'تزال', 'المستوى', 'ذكرته', 'سابقا', 'الفريم', 'اليومي', 'تاسي', 'وصل', 'قريب']",1,"['مقاوم', 'لا', 'تزال', 'مستوى', 'ذكر', 'سابق', 'فريم', 'يوم', 'تاس', 'وصل', 'قريب']"
329,330,"['ساب', 'يسير', 'بشكل', 'هابط', 'على', 'المدى', 'الطويل', 'وخسارته', 'اليوم', 'طفيفه', 'الدعم', 'ومستوى', 'المقاومه', 'التوص']",0,"['ساب', 'يسير', 'شكل', 'هابط', 'على', 'مدى', 'طويل', 'خسار', 'يوم', 'طفيف', 'دعم', 'مستوى', 'مقاومه', 'توص']"
